id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
CEN001025,858,1,54544400,NICOLAS JAVIER,FERNANDEZ FERNANDEZ,1964-07-11,1
CEN001026,858,1,30392655,VALENTINA MAR,,1957-04-17,2
CEN001027,858,1,43915353,MICAELA INES,GOMEZ ACOSTA,1957-02-03,2
CEN001028,858,1,54567336,JOAQUIN DAMIAN,SOSA,1956-10-11,1
CEN001029,858,1,58238554,MATEO PAULA,TORRES,2003-07-20,1
CEN001030,858,1,,RUBEN INES,ALONSO FERNANDEZ,1978-09-06,
CEN001031,858,1,31994085,JUAN ELENA,LOPEZ,1978-07-24,1
CEN001032,858,1,56885537,VALENTINA BELEN,GOMEZ,1965-10-10,2
CEN001033,032,9,AR068138,JOAQUIN JAVIER,CORREA FERNANDEZ,1957-04-13,1
CEN001034,858,1,50673660,ANDRES PAULA,SUAREZ RUIZ,1997-12-20,1
CEN001035,858,1,59464117,ANA NOELIA,SUAREZ,1987-07-26,2
CEN001036,858,1,32403045,SOFIA PAULA,FERNANDEZ MENDEZ,1992-11-21,2
CEN001037,858,1,33221349,DIEGO JAVIER,MARTINEZ,1951-09-23,1
CEN001038,858,1,56757761,PAOLA CARLOS,MARTINEZ,1975-01-15,
CEN001039,858,1,45051728,NICOLAS,MARTINEZ PEREZ,1990-03-04,1
CEN001040,858,1,39738086,DIEGO BELEN,RUIZ,1981-11-19,1
CEN001041,858,1,56985532,NICOLAS,DIAZ TORRES,,1
CEN001042,862,9,VE990747,MARTIN MAR,SILVA,1965-02-21,1
CEN001043,858,1,55979163,SOFIA ELENA,MARTINEZ,1955-01-27,2
CEN001044,858,1,55560065,LAURA DAMIAN,CORREA,1968-10-28,2
CEN001045,858,1,30950117,PEDRO BELEN,RODRIGUEZ,1998-12-18,1
CEN001046,076,9,BR019160,SOFIA NOELIA,PEREZ CORREA,1983-07-12,2
CEN001047,858,1,31579911,PEDRO,VELAZQUEZ ALONSO,1973-09-21,1
CEN001048,858,1,52070306,PEDRO LUIS,DIAZ,2002-08-31,1
CEN001049,858,1,41300976,MARIA MAR,,1984-12-19,2
CEN001050,858,1,48003873,DIEGO NOELIA,ALONSO,1967-02-27,1
CEN001051,858,1,55163890,CARLA NOELIA,SILVA,1981-11-01,2
CEN001052,858,1,41538277,FLORENCIA NOELIA,VELAZQUEZ SUAREZ,1966-05-25,2
CEN001053,858,1,59416754,PEDRO INES,LOPEZ,1966-11-27,1
CEN001054,858,1,35942015,LAURA ELENA,CORREA,1954-09-25,2
CEN001055,600,9,PY021813,VALENTINA BELEN,ACOSTA ALONSO,1982-08-27,2
CEN001056,858,1,44054356,JOAQUIN CARLOS,ACOSTA,1982-10-24,1
CEN001057,858,1,34959414,MATEO LUIS,SOSA,1953-03-20,1
CEN001058,600,9,PY904722,MICAELA JAVIER,MARTINEZ DIAZ,1977-12-02,2
CEN001059,858,1,30662418,MICAELA DAMIAN,PEREIRA,1997-03-08,2
CEN001060,858,1,39630361,PAOLA PAULA,MENDEZ,1994-07-26,2
CEN001061,858,1,34340563,MICAELA JAVIER,RUIZ,1993-05-04,2
CEN001062,858,1,31016235,PEDRO PAULA,SUAREZ MARTINEZ,1952-04-01,1
CEN001063,858,1,39893476,LEONARDO LUIS,SUAREZ,1965-12-20,1
CEN001064,858,1,42786651,LUCIA LUIS,GOMEZ MENDEZ,1996-08-12,2
CEN001065,858,1,43803420,SOFIA PAULA,MENDEZ PEREZ,,2
CEN001066,858,1,49137408,PEDRO INES,RODRIGUEZ,1968-08-22,1
CEN001067,858,1,38169549,FLORENCIA JAVIER,MENDEZ,1986-09-04,2
CEN001068,032,9,AR581531,ANDRES PAULA,MENDEZ,1961-09-27,1
CEN001069,858,1,45076416,PAOLA MAR,BENITEZ,1978-03-28,2
CEN001070,858,1,56679704,JULIETA ELENA,ACOSTA,1993-08-21,2
CEN001071,032,9,AR030955,JOAQUIN,PEREIRA CORREA,2004-04-20,1
CEN001072,862,9,VE489233,GONZALO NOELIA,GOMEZ,2006-09-05,1
CEN001073,858,1,57531880,ANDRES MAR,CORREA,1967-10-25,1
CEN001074,858,1,30218813,CARLA JAVIER,BENITEZ,1966-10-08,2
CEN001075,076,9,BR027448,JULIETA CARLOS,RAMIREZ,1972-06-15,2
CEN001076,858,1,31571155,SOFIA CARLOS,ALONSO,1959-05-03,2
CEN001077,858,1,39984792,MICAELA DAMIAN,ALONSO,1981-07-03,2
CEN001078,858,1,34476254,JUAN NOELIA,MARTINEZ SUAREZ,1950-06-15,1
CEN001079,858,1,51155671,LAURA ELENA,,1951-07-29,2
CEN001080,858,1,41219119,FLORENCIA LUIS,ALONSO,1953-12-23,2
CEN001081,858,1,34526850,LAURA JAVIER,SOSA,2006-07-10,2
CEN001082,858,1,36782935,CARLA,LOPEZ,1971-08-02,2
CEN001083,858,1,37161180,PAOLA PAULA,SUAREZ,1989-02-24,2
CEN001084,858,1,32723599,MARTIN JAVIER,MENDEZ,1973-03-28,1
CEN001085,858,1,57353445,CARLA DAMIAN,PEREZ,1973-04-09,2
CEN001086,858,1,40011680,JOAQUIN NOELIA,FERNANDEZ,1955-10-19,1
CEN001087,858,1,34501405,NICOLAS NOELIA,GOMEZ,1974-11-04,1
CEN001088,858,1,36263039,LAURA,GOMEZ,1956-05-26,2
CEN001089,032,9,AR947254,FLORENCIA,VELAZQUEZ,1989-09-09,2
CEN001090,858,1,51439047,MARIA JAVIER,SILVA SOSA,1956-10-14,2
CEN001091,862,9,VE752415,JOAQUIN INES,SOSA VELAZQUEZ,1986-02-24,1
CEN001092,858,1,50761747,GONZALO PAULA,CORREA,1950-06-29,1
CEN001093,858,1,46947967,VALENTINA JAVIER,RUIZ,1983-06-08,2
CEN001094,858,1,32899563,JOAQUIN INES,ALONSO,1986-08-21,1
CEN001095,858,1,53131079,JULIETA NOELIA,RODRIGUEZ SUAREZ,,2
CEN001096,858,1,45590164,JUAN DAMIAN,MENDEZ,1972-04-13,1
CEN001097,858,1,43244976,VALENTINA MAR,ALONSO,1950-07-19,2
CEN001098,858,1,41627481,LUCIA LUIS,VELAZQUEZ,,2
CEN001099,858,1,33288251,CARLA CARLOS,RAMIREZ MARTINEZ,1997-04-16,2
CEN001100,862,9,VE213694,JULIETA NOELIA,SOSA,1985-10-15,2
CEN001101,600,9,PY648215,MARTIN BELEN,GOMEZ ALONSO,,
CEN001102,858,1,42147864,RUBEN INES,FERNANDEZ,1985-08-17,1
CEN001103,076,9,BR670517,SOFIA DAMIAN,DIAZ LOPEZ,1971-06-09,2
CEN001104,858,1,33273428,VALENTINA LUIS,CORREA,1987-10-10,
CEN001105,858,1,51573570,LUCIA MAR,GOMEZ,1998-06-10,2
CEN001106,858,1,50997749,GONZALO CARLOS,PEREIRA,1951-12-14,1
CEN001107,858,1,48783174,JOAQUIN ELENA,ACOSTA,1967-07-21,1
CEN001108,858,1,41126459,FLORENCIA NOELIA,SUAREZ,2000-07-03,2
CEN001109,858,1,,CARLA JAVIER,SOSA,1978-06-28,2
CEN001110,858,1,43410237,SOFIA MAR,RODRIGUEZ,1984-09-19,2
CEN001111,858,1,37208738,SOFIA,FERNANDEZ,1977-07-25,2
CEN001112,858,1,30641886,VALENTINA ELENA,RAMIREZ,1994-01-26,2
CEN001113,858,1,36033916,ANA BELEN,SOSA PEREZ,2003-09-15,2
CEN001114,858,1,51167472,LEONARDO,,1998-07-17,1
CEN001115,858,1,30901666,LUCIA CARLOS,BENITEZ,1997-06-13,2
CEN001116,858,1,56034820,JOAQUIN INES,TORRES,1956-02-17,1
CEN001117,858,1,,RUBEN MAR,ALONSO,1965-12-28,1
CEN001118,600,9,PY233193,JULIETA PAULA,CORREA,1985-01-03,2
CEN001119,032,9,AR439112,MICAELA PAULA,RUIZ DIAZ,1995-12-10,2
CEN001120,858,1,42782036,PAOLA NOELIA,MENDEZ DIAZ,1969-04-06,2
CEN001121,600,9,PY324104,SOFIA ELENA,CORREA,,2
CEN001122,032,9,AR636297,ANDRES PAULA,RODRIGUEZ,,1
CEN001123,858,1,49538847,ANDRES DAMIAN,FERNANDEZ RODRIGUEZ,1969-03-23,1
CEN001124,858,1,59503586,MICAELA LUIS,ACOSTA,1998-01-05,2
CEN001125,858,1,45011587,JOAQUIN,RUIZ,1992-08-28,1
CEN001126,858,1,33676064,FLORENCIA ELENA,RUIZ,1951-06-01,2
CEN001127,858,1,41105453,CARLA MAR,RAMIREZ RAMIREZ,2001-02-05,2
CEN001128,858,1,33886077,JUAN MAR,RUIZ,1996-07-24,1
CEN001129,858,1,47875413,JUAN PAULA,FERNANDEZ,1956-06-12,
CEN001130,032,9,AR182294,LAURA,PEREZ RUIZ,1988-03-14,2
CEN001131,858,1,55643398,MICAELA PAULA,TORRES,1955-05-06,2
CEN001132,858,1,58612113,SOFIA LUIS,GOMEZ PEREZ,1986-01-04,2
CEN001133,858,1,53240265,JULIETA JAVIER,BENITEZ,1953-01-28,2
CEN001134,858,1,31125286,JOAQUIN LUIS,RAMIREZ,1952-03-01,
CEN001135,858,1,41956185,MARIA DAMIAN,,1957-03-28,2
CEN001136,858,1,51025974,MARTIN INES,,1962-08-08,1
CEN001137,858,1,52842311,JOAQUIN INES,FERNANDEZ,1982-06-18,1
CEN001138,858,1,40243318,JOAQUIN CARLOS,DIAZ,,1
CEN001139,858,1,31290645,JUAN MAR,SILVA,1972-03-23,1
CEN001140,858,1,32216356,RUBEN JAVIER,RAMIREZ ALONSO,,1
CEN001141,858,1,51540690,LAURA BELEN,ALONSO,1957-03-07,2
CEN001142,858,1,47065991,ANDRES LUIS,BENITEZ,1957-04-05,1
CEN001143,858,1,30501329,JUAN LUIS,SILVA ACOSTA,1955-06-19,1
CEN001144,858,1,37558867,PEDRO,BENITEZ,1991-08-10,1
CEN001145,858,1,55806855,LEONARDO LUIS,PEREIRA,1956-06-06,1
CEN001146,858,1,46660642,ANA CARLOS,PEREZ,1988-07-27,2
CEN001147,858,1,41451972,MICAELA INES,GOMEZ,1998-11-03,2
CEN001148,858,1,,VALENTINA BELEN,SILVA,,2
CEN001149,600,9,PY240374,MARTIN CARLOS,,1970-12-15,1
CEN001150,858,1,55174256,FLORENCIA CARLOS,MARTINEZ PEREZ,1990-09-04,2
CEN001151,858,1,56656696,LAURA MAR,PEREZ,1956-04-21,2
CEN001152,858,1,,NICOLAS PAULA,SOSA RUIZ,1973-12-04,1
CEN001153,858,1,30875483,SOFIA,RAMIREZ,2003-03-13,2
CEN001154,858,1,42298468,NICOLAS LUIS,TORRES,1964-03-04,1
CEN001155,858,1,33657549,LEONARDO INES,SILVA,1991-02-07,1
CEN001156,858,1,46665343,ANDRES ELENA,MARTINEZ,1996-04-25,1
CEN001157,858,1,,MARTIN NOELIA,RUIZ,1991-02-27,1
CEN001158,032,9,AR013283,DIEGO BELEN,SOSA,1999-08-28,1
CEN001159,862,9,VE634624,ANA MAR,,,2
CEN001160,858,1,38222421,JUAN INES,RUIZ SILVA,1969-11-02,1
CEN001161,858,1,52937711,NICOLAS INES,SILVA,1976-11-26,1
CEN001162,858,1,42361006,VALENTINA ELENA,ALONSO ACOSTA,,2
CEN001163,858,1,55221486,MARIA LUIS,RODRIGUEZ,2000-06-05,2
CEN001164,858,1,45265025,VALENTINA CARLOS,ALONSO,1969-10-09,2
CEN001165,858,1,40774238,LUCIA DAMIAN,PEREIRA RUIZ,1952-04-07,2
CEN001166,032,9,AR908660,LAURA PAULA,SOSA,1951-04-10,2
CEN001167,600,9,PY537594,GONZALO BELEN,LOPEZ,1967-08-24,1
CEN001168,858,1,55144225,GONZALO JAVIER,BENITEZ ACOSTA,2000-03-02,1
CEN001169,858,1,32779090,FLORENCIA BELEN,,1963-07-22,2
CEN001170,858,1,39698620,SOFIA DAMIAN,FERNANDEZ,1954-06-01,2
CEN001171,032,9,AR469667,ANA DAMIAN,RODRIGUEZ FERNANDEZ,1969-06-30,2
CEN001172,858,1,59342700,MICAELA BELEN,,2000-10-02,2
CEN001173,858,1,59952963,VALENTINA INES,MENDEZ,1974-02-01,2
CEN001174,858,1,43989018,MARIA INES,DIAZ RUIZ,1993-12-26,2
CEN001175,858,1,59021358,PAOLA ELENA,CORREA,1981-05-31,2
CEN001176,858,1,55257418,NICOLAS BELEN,SOSA,,1
CEN001177,076,9,BR773586,LAURA CARLOS,MENDEZ,1973-03-06,2
CEN001178,858,1,57906805,CARLA NOELIA,ACOSTA FERNANDEZ,1958-11-11,2
CEN001179,858,1,31608968,PEDRO,TORRES,,1
CEN001180,858,1,48927375,VALENTINA,SILVA,,2
CEN001181,858,1,51435446,JULIETA NOELIA,BENITEZ,1999-01-10,2
CEN001182,858,1,58058199,PAOLA LUIS,SUAREZ SILVA,2005-08-30,2
CEN001183,858,1,40451579,LAURA INES,GOMEZ MENDEZ,1967-08-29,2
CEN001184,858,1,56798010,RUBEN DAMIAN,BENITEZ,1976-04-09,1
CEN001185,858,1,39561921,MARTIN CARLOS,BENITEZ MARTINEZ,1977-07-15,1
CEN001186,858,1,43891361,MICAELA INES,BENITEZ RAMIREZ,1950-11-10,2
CEN001187,600,9,PY829995,LEONARDO ELENA,SOSA,,1
CEN001188,858,1,34705909,LAURA CARLOS,,1986-05-11,2
CEN001189,858,1,34296802,ANDRES DAMIAN,DIAZ,1958-02-13,1
CEN001190,858,1,34378901,LAURA JAVIER,VELAZQUEZ SUAREZ,1950-02-04,2
CEN001191,858,1,39517354,ANDRES,TORRES SUAREZ,1999-06-15,1
CEN001192,858,1,43701218,SOFIA MAR,ACOSTA RODRIGUEZ,1983-01-07,2
CEN001193,858,1,53123550,ANDRES BELEN,,2004-03-04,1
CEN001194,858,1,40994647,DIEGO JAVIER,LOPEZ,1968-11-20,1
CEN001195,858,1,33274261,PAOLA LUIS,SUAREZ PEREIRA,1954-11-15,2
CEN001196,858,1,43590737,MICAELA INES,PEREIRA CORREA,2006-06-12,2
CEN001197,858,1,58632398,PEDRO NOELIA,CORREA,1956-12-04,1
CEN001198,858,1,57009189,LUCIA NOELIA,,1974-03-22,2
CEN001199,858,1,37344303,SOFIA LUIS,DIAZ SUAREZ,1993-12-11,2
CEN001200,862,9,VE831234,NICOLAS ELENA,RAMIREZ,1985-04-13,1
CEN001201,858,1,33786553,MARTIN PAULA,SUAREZ,1951-04-01,1
CEN001202,858,1,,LUCIA DAMIAN,,1976-01-23,2
CEN001203,858,1,31012582,MARTIN MAR,GOMEZ,1988-05-12,1
CEN001204,032,9,AR766655,MATEO INES,GOMEZ SOSA,1990-02-10,1
CEN001205,858,1,48296770,LEONARDO DAMIAN,MARTINEZ,1989-09-30,1
CEN001206,858,1,43419666,JUAN INES,MENDEZ,1959-06-20,1
CEN001207,858,1,49300793,ANA MAR,BENITEZ,1982-03-10,2
CEN001208,858,1,40495779,MICAELA JAVIER,LOPEZ,1997-01-03,2
CEN001209,032,9,AR149695,JUAN NOELIA,MARTINEZ FERNANDEZ,1969-03-25,1
CEN001210,858,1,32026819,MICAELA INES,ACOSTA,,2
CEN001211,858,1,58894939,PEDRO BELEN,RAMIREZ,1997-08-01,1
CEN001212,858,1,43042934,SOFIA CARLOS,PEREZ,1959-07-31,2
CEN001213,032,9,AR538348,NICOLAS CARLOS,SUAREZ MENDEZ,1975-07-31,1
CEN001214,858,1,48726700,JUAN BELEN,DIAZ,,1
CEN001215,858,1,32362274,SOFIA,LOPEZ,1974-12-27,2
CEN001216,032,9,AR028579,PAOLA MAR,TORRES,1993-07-06,2
CEN001217,858,1,41677303,MICAELA JAVIER,LOPEZ,1994-09-15,2
CEN001218,032,9,AR304935,JULIETA MAR,RAMIREZ,1951-05-20,2
CEN001219,858,1,44714069,JOAQUIN INES,RAMIREZ,1975-12-01,1
CEN001220,858,1,50569655,MARTIN ELENA,LOPEZ BENITEZ,1956-11-23,1
CEN001221,858,1,52540534,LEONARDO PAULA,CORREA,1984-06-10,1
CEN001222,858,1,56629218,ANA NOELIA,SILVA,1968-06-03,2
CEN001223,600,9,PY412619,LUCIA BELEN,ACOSTA,2001-06-06,2
CEN001224,858,1,57686152,FLORENCIA JAVIER,BENITEZ,1977-08-07,
CEN001225,858,1,38791559,GONZALO DAMIAN,SUAREZ,1976-09-21,1
CEN001226,858,1,35364482,ANA ELENA,MARTINEZ,,2
CEN001227,858,1,53707517,JOAQUIN JAVIER,MARTINEZ,1998-02-07,1
CEN001228,858,1,58054932,RUBEN CARLOS,CORREA,1993-11-16,1
CEN001229,600,9,PY099284,MATEO JAVIER,RUIZ,1979-10-07,1
CEN001230,032,9,AR739503,JOAQUIN PAULA,,1989-10-23,1
CEN001231,076,9,BR121934,PEDRO JAVIER,ALONSO,1950-10-20,1
CEN001232,858,1,36822295,MARIA BELEN,FERNANDEZ,1985-04-15,2
CEN001233,858,1,31753366,RUBEN CARLOS,RUIZ,1955-12-11,1
CEN001234,858,1,57801741,JOAQUIN LUIS,RODRIGUEZ,2004-07-11,1
CEN001235,858,1,55547602,PAOLA ELENA,TORRES MARTINEZ,1982-12-06,2
CEN001236,858,1,43178737,ANA INES,PEREIRA,,2
CEN001237,858,1,43728440,FLORENCIA DAMIAN,BENITEZ,1984-04-05,2
CEN001238,858,1,53388734,CARLA CARLOS,CORREA,2006-06-04,2
CEN001239,858,1,38732063,DIEGO INES,RODRIGUEZ PEREZ,1973-10-12,1
CEN001240,858,1,31816723,JOAQUIN LUIS,MENDEZ,1957-01-27,1
CEN001241,858,1,44711418,PEDRO NOELIA,PEREIRA,1996-09-29,1
CEN001242,858,1,56370014,MARIA BELEN,RAMIREZ,1968-04-22,2
CEN001243,858,1,33876862,MARIA,SUAREZ GOMEZ,1951-05-03,2
CEN001244,858,1,47619208,DIEGO CARLOS,PEREZ,1975-09-21,1
CEN001245,858,1,58423418,RUBEN LUIS,RUIZ,2006-09-21,1
CEN001246,858,1,37492677,JULIETA MAR,SILVA,1989-09-01,2
CEN001247,858,1,55834913,LUCIA INES,SILVA,1999-09-26,2
CEN001248,858,1,38820939,GONZALO JAVIER,VELAZQUEZ ACOSTA,1994-07-18,1
CEN001249,862,9,VE383734,ANDRES NOELIA,SOSA,1993-04-17,1
CEN001250,032,9,AR791762,MARTIN,FERNANDEZ MARTINEZ,1975-09-01,1
CEN001251,858,1,38902803,LEONARDO JAVIER,,1996-12-23,1
CEN001252,858,1,51181052,NICOLAS PAULA,SUAREZ PEREZ,1981-09-11,1
CEN001253,858,1,32722565,JOAQUIN MAR,TORRES,1977-04-23,1
CEN001254,858,1,,RUBEN MAR,RUIZ,,1
CEN001255,858,1,,RUBEN BELEN,ALONSO,1974-05-15,1
CEN001256,858,1,43196043,RUBEN JAVIER,ACOSTA,1977-09-26,1
CEN001257,858,1,32837690,LEONARDO PAULA,SILVA,1975-02-16,1
CEN001258,858,1,41829859,FLORENCIA,GOMEZ TORRES,1992-04-11,2
CEN001259,858,1,44218573,NICOLAS PAULA,SILVA,2005-07-05,1
CEN001260,858,1,49140791,LAURA NOELIA,SOSA MARTINEZ,1981-07-21,2
CEN001261,600,9,PY120896,JOAQUIN CARLOS,ACOSTA DIAZ,1989-07-09,1
CEN001262,858,1,46319882,LAURA PAULA,CORREA,1984-05-28,2
CEN001263,858,1,38987953,ANDRES INES,SOSA,1974-04-08,
CEN001264,858,1,52406473,MATEO DAMIAN,PEREZ SILVA,2004-01-14,1
CEN001265,858,1,56064143,JULIETA BELEN,DIAZ,1959-10-06,2
CEN001266,032,9,AR429018,VALENTINA ELENA,ALONSO ACOSTA,1991-11-02,
CEN001267,858,1,36225693,NICOLAS NOELIA,,2002-06-09,1
CEN001268,858,1,54893244,RUBEN DAMIAN,ALONSO,1962-07-30,1
CEN001269,858,1,55901839,MARIA PAULA,BENITEZ MENDEZ,1957-02-10,2
CEN001270,858,1,52839497,JULIETA,DIAZ,1977-11-14,2
CEN001271,076,9,BR453651,NICOLAS CARLOS,GOMEZ,1995-08-15,1
CEN001272,858,1,54729235,PEDRO DAMIAN,RUIZ ALONSO,,1
CEN001273,600,9,,PEDRO DAMIAN,RUIZ,1955-10-05,
CEN001274,858,1,57984943,MARIA BELEN,SILVA,1962-09-20,2
CEN001275,858,1,55880565,DIEGO INES,SILVA DIAZ,1957-06-19,1
CEN001276,858,1,40399734,ANDRES CARLOS,SILVA,1995-02-04,1
CEN001277,858,1,46307084,MICAELA PAULA,PEREIRA MARTINEZ,1981-08-19,2
CEN001278,858,1,48674301,JULIETA JAVIER,ACOSTA,,2
CEN001279,858,1,53290859,MARIA ELENA,SUAREZ,1981-10-18,2
CEN001280,858,1,41148256,VALENTINA LUIS,FERNANDEZ,1983-10-30,2
CEN001281,076,9,BR964302,LEONARDO,RAMIREZ,1995-09-26,
CEN001282,862,9,VE250984,MATEO MAR,PEREIRA,1958-10-06,1
CEN001283,858,1,32082030,LEONARDO INES,ALONSO CORREA,,1
CEN001284,858,1,53224995,JULIETA PAULA,LOPEZ,2003-05-26,
CEN001285,076,9,BR758340,NICOLAS BELEN,TORRES,1977-03-01,1
CEN001286,858,1,59755505,VALENTINA BELEN,,1967-04-01,2
CEN001287,858,1,37503154,VALENTINA DAMIAN,BENITEZ,1963-01-15,2
CEN001288,858,1,33635795,LEONARDO LUIS,CORREA SOSA,1988-09-06,1
CEN001289,858,1,44391745,GONZALO MAR,RODRIGUEZ,1972-04-03,1
CEN001290,858,1,47992548,PEDRO NOELIA,MARTINEZ RAMIREZ,,1
CEN001291,858,1,57702482,VALENTINA PAULA,GOMEZ,1973-07-01,2
CEN001292,076,9,BR480471,CARLA LUIS,CORREA,1955-08-09,2
CEN001293,858,1,36462268,LUCIA NOELIA,CORREA,,2
CEN001294,858,1,30288124,LAURA BELEN,MARTINEZ,1956-09-17,2
CEN001295,858,1,56150657,PAOLA,BENITEZ,1961-09-19,2
CEN001296,858,1,54473214,PAOLA LUIS,FERNANDEZ,1988-02-17,2
CEN001297,858,1,51263580,LEONARDO NOELIA,DIAZ VELAZQUEZ,1976-12-12,1
CEN001298,858,1,40241081,DIEGO JAVIER,VELAZQUEZ,1973-02-06,1
CEN001299,858,1,35675204,LUCIA PAULA,SOSA,1972-05-31,2
CEN001300,858,1,32281373,DIEGO BELEN,SOSA,1973-07-24,
CENX000001,858,1,79971849,MICAELA,MARTINEZ,1977-01-11,2
CENX000002,858,1,79250488,NICOLAS MAR,,1959-09-08,1
CENX000003,858,1,63911513,ANDRES INES,CORREA SOSA,1977-01-23,1
CENX000004,858,1,67564568,PAOLA MAR,ACOSTA,2006-05-04,2
CENX000005,858,1,,JULIETA CARLOS,PEREZ,1981-06-15,2
CENX000006,858,1,70245366,VALENTINA,GOMEZ SILVA,1950-06-11,2
CENX000007,600,9,VE184962,FLORENCIA,ACOSTA,1959-10-27,2
CENX000008,076,9,PY214643,NICOLAS BELEN,SILVA PEREIRA,1956-02-15,1
CENX000009,858,1,,ANA NOELIA,,2003-02-12,2
CENX000010,858,1,74625236,LEONARDO MAR,ACOSTA,1968-07-08,1
CENX000011,858,1,73920099,LUCIA MAR,MENDEZ,1964-01-05,2
CENX000012,858,1,,CARLA DAMIAN,SOSA FERNANDEZ,1962-01-31,
CENX000013,858,1,64833296,JUAN,SUAREZ,1965-11-10,1
CENX000014,858,1,74044779,LEONARDO BELEN,CORREA,1963-06-03,1
CENX000015,858,1,75357630,ANDRES,VELAZQUEZ,1999-11-17,1
CENX000016,858,1,71395912,ANDRES INES,MARTINEZ,1989-01-20,1
CENX000017,600,9,BR573377,VALENTINA CARLOS,,1974-06-26,2
CENX000018,858,1,79874053,ANDRES CARLOS,,1967-09-11,1
CENX000019,858,1,,CARLA JAVIER,,1951-06-12,2
CENX000020,858,1,77595395,CARLA ELENA,SOSA,1976-06-30,2
CENX000021,858,1,65802705,MARIA ELENA,SOSA TORRES,1983-11-11,2
CENX000022,858,1,77637465,LUCIA,,1956-01-24,
CENX000023,600,9,BR690386,MICAELA CARLOS,LOPEZ,1992-08-15,2
CENX000024,858,1,63462354,LAURA DAMIAN,,,2
CENX000025,858,1,68135815,MARIA MAR,,1956-08-26,2
CENX000026,862,9,VE678270,LEONARDO INES,CORREA PEREIRA,,1
CENX000027,858,1,,CARLA LUIS,,1983-04-18,2
CENX000028,858,1,67179955,MARIA,DIAZ,1965-04-20,2
CENX000029,858,1,68957106,LUCIA MAR,MENDEZ,1990-04-25,2
CENX000030,600,9,,MATEO NOELIA,,1951-02-04,1
CENX000031,858,1,62610360,ANA BELEN,,1997-12-03,2
CENX000032,858,1,74720848,MATEO DAMIAN,SOSA SUAREZ,1997-07-18,1
CENX000033,858,1,61559088,ANDRES INES,,1972-03-02,1
CENX000034,858,1,78684170,SOFIA NOELIA,MENDEZ,2002-10-31,2
CENX000035,858,1,71142749,PAOLA DAMIAN,SOSA,1954-12-21,2
CENX000036,858,1,62865922,ANDRES BELEN,,1952-12-18,1
CENX000037,858,1,72603743,MARTIN INES,,1984-07-26,1
CENX000038,858,1,73148415,PEDRO CARLOS,,2005-06-22,1
CENX000039,858,1,64259091,MICAELA NOELIA,SOSA RODRIGUEZ,1966-09-29,2
CENX000040,858,1,73219416,MATEO INES,,1989-01-02,1
CENX000041,858,1,66022568,RUBEN ELENA,PEREZ CORREA,1994-08-21,1
CENX000042,862,9,AR985854,MATEO BELEN,,,1
CENX000043,858,1,66433840,ANDRES PAULA,,1988-09-01,1
CENX000044,032,9,AR968245,LUCIA DAMIAN,PEREIRA,1975-06-11,2
CENX000045,858,1,,LAURA LUIS,,1983-01-09,2
CENX000046,076,9,PY242110,JOAQUIN DAMIAN,VELAZQUEZ LOPEZ,1994-10-04,1
CENX000047,858,1,70256686,ANDRES ELENA,TORRES RAMIREZ,,
CENX000048,076,9,BR754118,JOAQUIN,,1966-10-30,1
CENX000049,858,1,75442884,PEDRO CARLOS,,1990-07-31,1
CENX000050,858,1,75104868,CARLA LUIS,PEREIRA PEREZ,1966-06-10,2
CENX000051,858,1,60889793,ANA PAULA,,1990-06-23,2
CENX000052,858,1,65808487,MICAELA PAULA,,1971-03-04,2
CENX000053,858,1,60859550,MARTIN ELENA,DIAZ MARTINEZ,1979-07-08,1
CENX000054,858,1,65340804,RUBEN BELEN,RUIZ BENITEZ,1965-08-20,1
CENX000055,858,1,75270637,LAURA BELEN,RODRIGUEZ,,2
CENX000056,032,9,BR190388,MATEO,ALONSO GOMEZ,2003-03-08,1
CENX000057,858,1,66701365,GONZALO MAR,TORRES,,1
CENX000058,858,1,64984039,PEDRO CARLOS,PEREZ GOMEZ,1985-02-13,1
CENX000059,858,1,62753017,CARLA ELENA,CORREA,,2
CENX000060,858,1,68121628,ANDRES DAMIAN,SOSA,1951-07-14,1
CENX000061,858,1,79941114,LUCIA NOELIA,,1966-12-31,2
CENX000062,858,1,74857365,DIEGO,RUIZ,1972-05-30,
CENX000063,858,1,68701874,NICOLAS CARLOS,,1971-11-27,1
CENX000064,858,1,62641897,ANDRES MAR,,1971-08-31,1
CENX000065,858,1,78525376,LAURA ELENA,ACOSTA,1963-05-16,2
CENX000066,858,1,78527356,JOAQUIN PAULA,,1953-05-26,1
CENX000067,032,9,,JUAN LUIS,ACOSTA,1972-02-23,1
CENX000068,076,9,PY641159,ANDRES CARLOS,FERNANDEZ,1952-02-08,1
CENX000069,858,1,72433253,JULIETA JAVIER,CORREA,1951-10-29,2
CENX000070,858,1,64977825,MARIA DAMIAN,RAMIREZ,2005-01-19,2
CENX000071,600,9,PY734243,CARLA INES,,1974-10-09,2
CENX000072,858,1,64091651,JOAQUIN CARLOS,GOMEZ BENITEZ,1951-10-24,1
CENX000073,858,1,77175973,VALENTINA LUIS,SILVA,1957-12-25,2
CENX000074,858,1,,NICOLAS PAULA,ACOSTA,2006-08-23,1
CENX000075,858,1,62204660,LUCIA PAULA,ALONSO,1974-06-01,2
