id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
RRAA000973,858,1,37131229,ANA PAULA,TORRES,1991-01-20,2
RRAA000974,858,1,58731692,PAOLA CARLOS,MARTINEZ BENTIEZ,1997-11-04,2
RRAA000975,858,1,47508305,DIEOG BELEN,SOSA,1988-02-03,1
RRAA000976,858,1,54059537,GONZALO LUIS,PEREZ ACOSAT,1996-02-10,1
RRAA000977,858,1,49915517,GONZALO JAVIER,DIAZ,1959-08-04,1
RRAA000978,858,1,40500678,NICOLAS MAR,LOPEZ,1970-07-23,1
RRAA000979,858,1,59343773,MARIA JAVIER,ACOSTA PEREZ,1993-01-13,2
RRAA000980,858,1,49371917,MARIA CARLOS,ACOSTA,1995-02-11,2
RRAA000981,858,1,41472605,LUCIA CARLOS,SILVA,1994-12-29,2
RRAA000982,858,1,44721325,LEONARDO MAR,SOSA,1955-07-05,1
RRAA000983,858,1,32558796,LEONARDO PAULA,MENDEZ ALONSO,2004-05-24,1
RRAA000984,858,1,49246791,LAURA,RODRIGUEZ MENDEZ,1963-11-08,2
RRAA000985,858,1,39044694,PAOLA MAR,PEREZ,1973-09-18,2
RRAA000986,032,9,AR290080,LUCIA ONELIA,PEREZ,1963-10-16,2
RRAA000987,858,1,33623285,JULIETA ELENA,FERNANDEZ,1972-10-30,2
RRAA000988,858,1,52247958,MICAELA CARLOS,RODRIGEUZ,2000-09-09,2
RRAA000989,858,1,39386756,MARIA BELEN,DIAZ,1994-05-22,2
RRAA000990,858,1,55864104,MICAELA LUIS,LOPEZ TORRES,1967-09-11,2
RRAA000991,858,1,30889181,MATEO JAVIER,SOSA,1951-03-28,1
RRAA000992,032,9,AR459707,FLORENCIA PAULA,ACOSTA,1956-06-14,2
RRAA000993,858,1,53584819,PAOLA MAR,MENDEZ,2006-11-02,2
RRAA000994,076,9,BR005401,ANDRES CARLOS,TORRES,1955-04-01,1
RRAA000995,858,1,37190448,LUCIA BELEN,VELAZQUEZ RAMIREZ,1957-06-19,2
RRAA000996,858,1,46898605,JAUN ELENA,ACOSTA ALONSO,1975-12-11,1
RRAA000997,858,1,38127189,ANDRES ELEAN,RODIRGUEZ CORREA,1978-05-06,1
RRAA000998,858,1,49312356,NICOLAS LUIS,TORRSE,1953-05-10,1
RRAA000999,858,1,53055155,RUBEN BELEN,PEREIRA,1972-02-26,1
RRAA001000,858,1,52736725,GONZALO DAMIAN,RORDIGUEZ,1986-09-12,1
RRAA001001,032,9,AR785847,FLORENCIA BELEN,PEREZ,1960-12-25,2
RRAA001002,858,1,54795330,JULITEA JAVIER,ALONSO DIAZ,1966-06-05,2
RRAA001003,858,1,42438525,DIEGO CARLOS,RORDIGUEZ,1950-03-24,1
RRAA001004,858,1,32736937,MARTIN MAR,SOSA SILVA,1985-11-06,1
RRAA001005,858,1,57725922,MAIRA INES,FERNANDEZ,1977-07-29,2
RRAA001006,858,1,51947668,CARLA INES,RUIZ,2005-01-14,2
RRAA001007,858,1,41655808,LUCIA ELNEA,RODRIGUEZ,1962-03-18,2
RRAA001008,858,1,31109474,CARLA,TORRES,1987-01-05,2
RRAA001009,600,9,PY666099,LEONARDO MAR,SUAREZ,1956-09-21,1
RRAA001010,858,1,46951129,LAURA NOELIA,CORREA,1977-11-19,2
RRAA001011,032,9,AR615294,ANA ELENA,ALOSNO,1991-04-08,2
RRAA001012,858,1,42253278,RUBEN CARLOS,LOEPZ,1975-10-19,1
RRAA001013,858,1,54398471,RUBEN MAR,VELZAQUEZ RAMIREZ,1965-02-05,1
RRAA001014,600,9,PY701114,GONZALO JAVIER,ACOSTA,1963-04-04,1
RRAA001015,600,9,PY584458,DIEGO PAULA,RODRIGUEZ RODRIGUEZ,1951-04-22,1
RRAA001016,858,1,43093672,MARTIN JAVIER,LOPEZ,2006-12-13,1
RRAA001017,858,1,39854878,SOFIA JAVIER,TORRES,1977-08-14,2
RRAA001018,858,1,41549645,PAOLA LUIS,MARTINEZ,1989-10-31,2
RRAA001019,032,9,AR554005,PAOLA INES,PEREZ,1966-03-11,2
RRAA001020,858,1,55753312,NICOLAS MAR,VELAZQUEZ,1991-05-24,1
RRAA001021,858,1,37598904,FLORENCIA ELENA,MENDEZ,1975-08-10,2
RRAA001022,858,1,43578906,NICOLAS LUIS,MARTINEZ SUAREZ,1965-08-24,1
RRAA001023,858,1,54169669,JOAQUIN PAULA,PEREIRA,1950-02-26,1
RRAA001024,858,1,55598889,MICAELA CARLOS,DIAZ,2001-10-08,2
RRAA001025,858,1,54544400,NICOLAS JAVIER,FRENANDEZ FERNANDEZ,1964-07-11,1
RRAA001026,858,1,30392655,VALENTINA MAR,MARTINEZ,1957-04-17,2
RRAA001027,858,1,43915353,MICAELA INES,GOMEZ ACOSTA,1957-02-03,2
RRAA001028,858,1,54567336,JOAQUIN DAMIAN,SOSA,1956-10-11,1
RRAA001029,858,1,58238554,MATEO PAULA,TORRSE,2003-07-20,1
RRAA001030,858,1,56764246,RUBEN INES,ALONSO FERNANDEZ,1978-09-06,1
RRAA001031,858,1,31994085,JUAN ELENA,LOPEZ,1978-07-24,1
RRAA001032,858,1,56885537,VALENTINA BELEN,GOMZE,1965-10-10,2
RRAA001033,032,9,AR068138,JOAQUIN JAVIER,CORREA FERNANDEZ,1957-04-13,1
RRAA001034,858,1,50673660,ANDRES PAULA,SUAREZ RUIZ,1997-12-20,1
RRAA001035,858,1,59464117,ANA NOELIA,SUAREZ,1987-07-26,2
RRAA001036,858,1,32403045,SOFIA PAULA,FERNANDEZ MENDEZ,1992-11-21,2
RRAA001037,858,1,33221349,DIEGO JAVIER,MARTINEZ ACOSTA,1951-09-23,1
RRAA001038,858,1,56757761,PAOLA CARLOS,MARTINEZ,1975-01-15,2
RRAA001039,858,1,45051728,NICOLAS,MARTINEZ PEREZ,1990-03-04,1
RRAA001040,858,1,39738086,DIEGO BELEN,RUIZ,1981-11-19,1
RRAA001041,858,1,56985532,NICOLAS,DIAZ TORRES,1963-07-15,1
RRAA001042,862,9,VE990747,MARTIN MAR,SILVA,1965-02-21,1
RRAA001043,858,1,55979163,SOFIA ELENA,MARTINEZ,1955-01-27,2
RRAA001044,858,1,55560065,LAURA DAMIAN,CORREA,1968-10-28,2
RRAA001045,858,1,30950117,PEDRO BELEN,RODRIGUEZ,1998-12-18,1
RRAA001046,076,9,BR019160,SOFIA NOELIA,PEREZ CORREA,1983-07-12,2
RRAA001047,858,1,31579911,PEDRO,VELAZQUEZ ALONSO,1973-09-21,1
RRAA001048,858,1,52070306,PEDRO LUIS,DIAZ,2002-08-31,1
RRAA001049,858,1,41300976,MARIA MAR,FERNANDEZ,1984-12-19,2
RRAA001050,858,1,48003873,DIEGO NOELIA,ALONSO,1967-02-27,1
RRAA001051,858,1,55163890,CARLA NOELIA,SILVA,1981-11-01,2
RRAA001052,858,1,41538277,FLORENCIA NOELIA,VELAZQUEZ SUAREZ,1966-05-25,2
RRAA001053,858,1,59416754,PEDRO INES,LOPEZ,1966-11-27,1
RRAA001054,858,1,35942015,LAURA ELENA,CORREA,1954-09-25,2
RRAA001055,600,9,PY021813,VALENTINA BELEN,ACOSTA ALONSO,1982-08-27,2
RRAA001056,858,1,44054356,JOAQUIN CARLOS,ACOSTA,1982-10-24,1
RRAA001057,858,1,34959414,MATEO LUIS,SOSA,1953-03-20,1
RRAA001058,600,9,PY904722,MICAELA JAVIER,MARTINEZ DIAZ,1977-12-02,2
RRAA001059,858,1,30662418,MICAELA DAMIAN,PEREIRA,1997-03-08,2
RRAA001060,858,1,39630361,PAOLA PAULA,MENDEZ,1994-07-26,2
RRAA001061,858,1,34340563,MICAELA JVAIER,RUIZ,1993-05-04,2
RRAA001062,858,1,31016235,PEDRO PAULA,SUAREZ MARTINEZ,1952-04-01,1
RRAA001063,858,1,39893476,LEONAROD LUIS,SUAREZ,1965-12-20,1
RRAA001064,858,1,42786651,LUCIA LUIS,GOMEZ MENDEZ,1996-08-12,2
RRAA001065,858,1,43803420,SOFIA PAULA,MENDEZ PEREZ,1975-03-02,2
RRAA001066,858,1,49137408,PEDRO INES,RODRIGUEZ,1968-08-22,1
RRAA001067,858,1,38169549,FLORENCIA JVAIER,MENDEZ,1986-09-03,2
RRAA001068,032,9,AR581531,ANDRES PAULA,MENDEZ,1961-09-27,1
RRAA001069,858,1,45076416,PAOLA MAR,BENITEZ,1978-03-28,2
RRAA001070,858,1,56679704,JULIETA ELENA,ACOSTA,1993-08-21,2
RRAA001071,032,9,AR030955,JOAQUIN,PEREIRA CORREA,2004-04-20,1
RRAA001072,862,9,VE489233,GONZALO NOELIA,GOMEZ,2006-09-05,1
RRAA001073,858,1,57531880,ANDRES MAR,CROREA,1967-10-25,1
RRAA001074,858,1,30218813,CARLA JAVIER,BENITEZ,1966-10-09,2
RRAA001075,076,9,BR027448,JULIETA CARLOS,RAMIREZ,1972-06-15,2
RRAA001076,858,1,31571155,SOFIA CARLOS,ALONSO,1959-05-03,2
RRAA001077,858,1,39984792,MICAELA DAMIAN,ALONSO,1981-07-03,2
RRAA001078,858,1,34476254,JUAN NOELIA,MARTINEZ SUAREZ,1950-06-15,1
RRAA001079,858,1,51155671,LAURA ELENA,SILVA,1951-07-29,2
RRAA001080,858,1,41219119,FLORENCIA LUIS,ALONSO,1953-12-23,2
RRAA001081,858,1,34526850,LAURA JAVIER,SOSA,2006-07-10,2
RRAA001082,858,1,36782935,CALRA,LOPEZ,1971-08-02,2
RRAA001083,858,1,37161180,PAOLA PAULA,SUAREZ,1989-02-24,2
RRAA001084,858,1,32723599,MARTIN JAVIER,MENDEZ,1973-03-28,1
RRAA001085,858,1,57353445,CARLA DAMIAN,PEREZ,1973-04-09,2
RRAA001086,858,1,40011680,JOAQUIN NOELIA,FERNANDEZ,1955-10-19,1
RRAA001087,858,1,34501405,NICOLAS NOELIA,GOMEZ,1974-11-04,1
RRAA001088,858,1,36263039,LAURA,GOMEZ,1956-05-26,2
RRAA001089,032,9,AR947254,FLORENCIA,VELAZQUEZ,1989-09-09,2
RRAA001090,858,1,51439047,MARIA JAVIER,SILVA SOSA,1956-10-14,2
RRAA001091,862,9,VE752415,JOAQUIN INES,SOSA VELAZQUEZ,1986-02-24,1
RRAA001092,858,1,50761747,GONZALO PAULA,CORERA,1950-06-29,1
RRAA001093,858,1,46947967,VALENTINA JAVIER,RUIZ,1983-06-08,2
RRAA001094,858,1,32899563,JOAUQIN INES,ALONSO,1986-08-21,1
RRAA001095,858,1,53131079,JULIETA NOLEIA,RODRIGUEZ SUAREZ,1994-04-02,2
RRAA001096,858,1,45590164,JUAN DAMIAN,MNEDEZ,1972-04-13,1
RRAA001097,858,1,43244976,VALENTINA MAR,ALONSO,1950-07-19,2
RRAA001098,858,1,41627481,LUCAI LUIS,VELAZQUEZ,1954-07-31,2
RRAA001099,858,1,33288251,CARLA CARLOS,RAMIREZ MARTINEZ,1997-04-16,2
RRAA001100,862,9,VE213694,JULIETA NOELIA,SOSA,1985-10-15,2
RRAA001101,600,9,PY648215,MARITN BELEN,GOMEZ ALONSO,1992-01-01,1
RRAA001102,858,1,42147864,RUBEN INES,FERNNADEZ,1985-08-17,1
RRAA001103,076,9,BR670517,SOFIA DAMIAN,DIAZ LOPEZ,1971-06-09,2
RRAA001104,858,1,33273428,VALENTINA LUIS,CORREA,1987-10-10,2
RRAA001105,858,1,51573570,LUCIA MAR,GOMEZ,1998-06-10,2
RRAA001106,858,1,,GONZALO CARLOS,PEREIRA,1951-12-14,1
RRAA001107,858,1,48783174,JOAQUIN ELENA,ACOSTA,1967-07-21,1
RRAA001108,858,1,41126459,FLORENCIAN OELIA,SUAREZ,2000-07-04,2
RRAA001109,858,1,30055396,CARLA JAVIER,SOAS,1978-06-28,2
RRAA001110,858,1,43410237,SOFIA MAR,RODRIGUEZ,1984-09-19,2
RRAA001111,858,1,37208738,SOFIA,FERNANDEZ,1977-07-25,2
RRAA001112,858,1,30641886,VALENTINA ELENA,RAMIREZ,1994-01-26,2
RRAA001113,858,1,36033916,ANA BELEN,SOSA PEREZ,2003-09-15,2
RRAA001114,858,1,51167472,LEONARDO,VELAZQUEZ,1998-07-17,1
RRAA001115,858,1,30901666,LUCIA CARLOS,BENITEZ,1997-06-13,2
RRAA001116,858,1,56034820,JOAQUIN INES,TORRES,1956-02-17,1
RRAA001117,858,1,31490747,RUBEN MAR,ALONSO,1965-12-28,1
RRAA001118,600,9,PY233193,JULIETA PAULA,CORREA,1985-01-03,2
RRAA001119,032,9,,MICAELA PAULA,RUIZ DAIZ,1995-12-10,2
RRAA001120,858,1,42782036,PAOLA NOELIA,MENDEZ DIAZ,1969-04-06,2
RRAA001121,600,9,PY324104,SOFIA ELENA,CORREA,1954-06-17,2
RRAA001122,032,9,AR636297,ANDRES PAULA,RODRIGUEZ,1967-01-15,1
RRAA001123,858,1,49538847,ANDRES DAMINA,FERNANDEZ RODRIGUEZ,1969-03-23,1
RRAA001124,858,1,59503586,MICAELA LUIS,ACOSTA,1998-01-05,2
RRAA001125,858,1,45011587,JOAQUIN,RUIZ,1992-08-28,1
RRAA001126,858,1,33676064,FLORENCIA ELENA,RUIZ,1951-06-01,2
RRAA001127,858,1,41105453,CARLA MAR,RAMRIEZ RAMIREZ,2001-02-05,2
RRAA001128,858,1,33886077,JUAN MAR,RUIZ,1996-07-24,1
RRAA001129,858,1,47875413,JUAN PAULA,FERNANDZE,1956-06-12,1
RRAA001130,032,9,AR182294,LAURA,PEREZ RUIZ,1988-03-14,2
RRAA001131,858,1,55643398,MICAELA PAULA,TORRES,1955-05-06,2
RRAA001132,858,1,58612113,SOFIA LUIS,GOMEZ PEREZ,1986-01-04,2
RRAA001133,858,1,53240265,JULIETA JAVIER,BENITEZ,1953-01-28,2
RRAA001134,858,1,31125286,JOAQUIN LUIS,RAMIREZ,1952-03-01,1
RRAA001135,858,1,41956185,MARIA DAMIAN,RAMIREZ ACOSTA,1957-03-28,2
RRAA001136,858,1,51025974,MARTIN INES,VELAZQUEZ,1962-08-08,1
RRAA001137,858,1,52842311,JOAQUIN INES,FERNANDEZ,1982-06-18,1
RRAA001138,858,1,40243318,JOAQUIN CARLOS,DIAZ,1956-05-04,1
RRAA001139,858,1,31290645,JUAN MAR,SILVA,1972-03-23,1
RRAA001140,858,1,32216356,RUBEN JAVIER,RAMIREZ ALONSO,1982-07-04,1
RRAA001141,858,1,51540690,LAURA BELEN,ALONSO,1957-03-07,2
RRAA001142,858,1,47065991,ANDRES LUIS,BENITEZ LOPEZ,1957-04-05,1
RRAA001143,858,1,30501329,JUAN LUIS,SIVLA ACOSTA,1955-06-19,1
RRAA001144,858,1,37558867,PDERO,BENITEZ,1991-08-10,1
RRAA001145,858,1,55806855,LEONARDO LUIS,PEREIRA,1956-06-06,1
RRAA001146,858,1,46660642,ANA CARLOS,PEREZ,1988-07-27,2
RRAA001147,858,1,41451972,MICAELA NIES,GOMEZ,1998-11-03,2
RRAA001148,858,1,34275769,VALENTINA BELEN,SILVA,1966-06-01,2
RRAA001149,600,9,PY240374,MARTIN CARLOS,FERNANDEZ MENDEZ,1970-12-15,1
RRAA001150,858,1,55174256,FLORENCIA CARLOS,MARTINEZ PEREZ,1990-09-04,2
RRAA001151,858,1,56656696,LAURA MAR,PEREZ,1956-04-21,2
RRAA001152,858,1,41345068,NICOLAS PAULA,SOSA RUIZ,1973-12-04,1
RRAA001153,858,1,30875483,SOFIA,RAMIREZ SILVA,2003-03-13,2
RRAA001154,858,1,42298468,NICOLAS LUIS,TORRES,1964-03-04,1
RRAA001155,858,1,33657549,LEONARDO INES,SILVA,1991-02-06,1
RRAA001156,858,1,46665343,ANDRES ELENA,MARTINZE,1996-04-25,1
RRAA001157,858,1,38955364,MARTIN NOELIA,RUIZ,1991-02-27,1
RRAA001158,032,9,AR013283,DIEGO BELEN,SOSA,1999-08-28,1
RRAA001159,862,9,VE634624,ANA MAR,RUIZ,1975-05-29,2
RRAA001160,858,1,38222421,JUAN INES,RUIZ SILVA,1969-11-02,1
RRAA001161,858,1,52937711,NICOLAS INES,SILVA,1976-11-26,1
RRAA001162,858,1,,VALENTINA ELENA,ALONSO ACOSTA,2003-11-25,2
RRAA001163,858,1,55221486,MARIA LUIS,RODRIGUEZ,2000-06-05,2
RRAA001164,858,1,45265025,VALENTINA CARLOS,ALONSO,1969-10-09,2
RRAA001165,858,1,40774238,LUCIA DAMIAN,PEREIRA RUIZ,1952-04-06,2
RRAA001166,032,9,AR908660,LAURA PAULA,SOSA,1951-04-10,2
RRAA001167,600,9,PY537594,GONZALO BELEN,LOPEZ,1967-08-24,1
RRAA001168,858,1,55144225,GONZALO JAVIER,BENITEZ ACOSTA,2000-03-02,1
RRAA001169,858,1,32779090,FLORENCIA BELEN,ALONSO VELAZQUEZ,1963-07-22,2
RRAA001170,858,1,39698620,SOFIA DAMIAN,FERNANDEZ,1954-06-01,2
RRAA001171,032,9,AR469667,ANA DAMIAN,RODRIGUEZ FERNANDEZ,1969-06-30,2
RRAA001172,858,1,59342700,MICAELA BELEN,RUIZ MENDEZ,2000-10-02,2
RRAA001173,858,1,59952963,VALENTIAN INES,MENDEZ,1974-02-01,2
RRAA001174,858,1,43989018,MARIA INES,DIAZ RUIZ,1993-12-26,2
RRAA001175,858,1,59021358,PAOLA ELENA,CORREA,1981-05-31,2
RRAA001176,858,1,55257418,NICOLAS BELEN,SOSA,1991-04-28,1
RRAA001177,076,9,BR773586,LAURA CARLOS,MENDEZ,1973-03-06,2
RRAA001178,858,1,57906805,CARLA NOELIA,ACOSTA FERNANDEZ,1958-11-11,2
RRAA001179,858,1,31608968,PEDRO,TORRES DIAZ,1981-07-20,1
RRAA001180,858,1,48927375,VALENTINA,SILVA,1996-09-12,2
RRAA001181,858,1,51435446,JULIETA NOELIA,BENITEZ,1999-01-10,2
RRAA001182,858,1,58058199,PAOLA LUIS,SUAREZ SILVA,2005-08-30,2
RRAA001183,858,1,40451579,LAURA INES,GOMEZ MENDEZ,1967-08-29,2
RRAA001184,858,1,,RUBEN DAMIAN,BENITEZ,1976-04-09,1
RRAA001185,858,1,39561921,MARTIN CARLOS,BENITEZ MARTINEZ,1977-07-15,1
RRAA001186,858,1,43891361,MICAELA INES,BENITZE RAMIREZ,1950-11-10,2
RRAA001187,600,9,PY829995,LEONARD OELENA,SOSA,2001-04-05,1
RRAA001188,858,1,34705909,LAURA CARLOS,CORREA,1986-05-11,2
RRAA001189,858,1,34296802,ANDERS DAMIAN,DIAZ,1958-02-13,1
RRAA001190,858,1,34378901,LAURA JAVIER,VELAZQUEZ SUAREZ,1950-02-04,2
RRAA001191,858,1,39517354,ANDRSE,TORRES SUAREZ,1999-06-15,1
RRAA001192,858,1,43701218,SOFIA MAR,ACOSTA RODRIGUEZ,1983-01-07,2
RRAA001193,858,1,53123550,ANDRES BELEN,PEREIRA,2004-03-04,1
RRAA001194,858,1,40994647,DIEGO JAVIER,LOPEZ,1968-11-20,1
RRAA001195,858,1,33274261,PAOLA LUIS,SUAREZ PEREIRA,1954-11-15,2
RRAA001196,858,1,43590737,MICAELA INES,PEREIRA CORREA,2006-06-12,2
RRAA001197,858,1,58632398,PEDRO NOELIA,CORREA,1956-12-04,1
RRAA001198,858,1,57009189,LUCIA NOELIA,PEREZ,1974-03-22,2
RRAA001199,858,1,37344303,SOFIA LUIS,DIAZ SUAREZ,1993-12-11,2
RRAA001200,862,9,VE831234,NICOLAS ELENA,RAMIREZ,1985-04-13,1
RRAA001201,858,1,33786553,MARTIN PAULA,SUAREZ,1951-04-01,1
RRAA001202,858,1,57026943,LUCI ADAMIAN,LOPEZ,1976-01-23,2
RRAA001203,858,1,31012582,MARTIN MAR,GOMEZ,1988-05-12,1
RRAA001204,032,9,AR766655,MATEO INES,GOMEZ SOSA,1990-02-10,1
RRAA001205,858,1,48296770,LEONARDO DAMIAN,MARTINEZ,1989-09-30,1
RRAA001206,858,1,43419666,JUAN INES,MENDEZ,1959-06-20,1
RRAA001207,858,1,49300793,ANA MAR,BENITEZ,1982-03-09,2
RRAA001208,858,1,40495779,MICAELA JAVIER,LOPEZ,1997-01-03,2
RRAA001209,032,9,AR149695,JUAN NOELIA,MARTINEZ FERNANDEZ,1969-03-25,1
RRAA001210,858,1,32026819,MICAELA INES,ACOSTA,1979-09-18,2
RRAA001211,858,1,58894939,PEDRO BELEN,RAMIREZ,1997-08-01,1
RRAA001212,858,1,43042934,SOFIA CARLOS,PEREZ,1959-07-31,2
RRAA001213,032,9,AR538348,NICOLAS CARLOS,SUAREZ MENDEZ,1975-07-31,1
RRAA001214,858,1,48726700,JUAN BELEN,DIAZ,1953-05-17,1
RRAA001215,858,1,32362274,SOIFA,LOPEZ,1974-12-27,2
RRAA001216,032,9,AR028579,PAOLA MAR,TORRES,1993-07-06,2
RRAA001217,858,1,41677303,MICAELA JAVIER,LOPEZ,1994-09-15,2
RRAA001218,032,9,,JLUIETA MAR,RAMIREZ,1951-05-20,2
RRAA001219,858,1,44714069,JOAQUIN INES,RAMIREZ,1975-12-01,1
RRAA001220,858,1,50569655,MARTIN ELENA,LOPEZ BENITEZ,1956-11-23,1
RRAA001221,858,1,52540534,LEONARDO PAULA,CORREA,1984-06-10,1
RRAA001222,858,1,56629218,ANA NOELIA,SIVLA,1968-06-04,2
RRAA001223,600,9,PY412619,LUCIA BELEN,ACSOTA,2001-06-06,2
RRAA001224,858,1,57686152,FLORENCIA JAVIER,BENITEZ RAMIREZ,1977-08-07,2
RRAA001225,858,1,38791559,GONZALO DAMIAN,SUAREZ,1976-09-21,1
RRAA001226,858,1,35364482,ANA ELENA,MARTINEZ,1987-01-30,2
RRAA001227,858,1,53707517,JOAQUIN JAVIER,MRATINEZ,1998-02-07,1
RRAA001228,858,1,58054932,RUBEN CARLOS,CORREA,1993-11-16,1
RRAA001229,600,9,PY099284,MATEO JAVIER,RUIZ,1979-10-07,1
RRAA001230,032,9,AR739503,JOAQUIN PAULA,MARTINEZ,1989-10-23,1
RRAA001231,076,9,BR121934,PEDRO JAVIER,ALONSO,1950-10-20,1
RRAA001232,858,1,36822295,MARIA BELEN,FERNANDEZ,1985-04-15,2
RRAA001233,858,1,31753366,RUBEN CARLOS,RUIZ,1955-12-11,1
RRAA001234,858,1,57801741,JOAQUIN LUIS,RODRIGUEZ,2004-07-11,1
RRAA001235,858,1,55547602,PAOLA ELENA,TORRES MARTINEZ,1982-12-06,2
RRAA001236,858,1,43178737,ANA INES,PEREIRA,2006-05-24,2
RRAA001237,858,1,43728440,FLORENCIA DAMIAN,BENITEZ,1984-04-05,2
RRAA001238,858,1,53388734,CARLA CARLOS,CORREA,2006-06-04,2
RRAA001239,858,1,38732063,DIEGO INES,RODRIGUEZ PEREZ,1973-10-12,1
RRAA001240,858,1,31816723,JOAQUIN LUIS,MENDEZ,1957-01-27,1
RRAA001241,858,1,44711418,PEDRO NOELIA,PEREIRA,1996-09-29,1
RRAA001242,858,1,56370014,MARIA BELEN,RAMIREZ SUAREZ,1968-04-22,2
RRAA001243,858,1,33876862,MARIA,SUAREZ GOMEZ,1951-05-03,2
RRAA001244,858,1,47619208,DIEGO CARLSO,PEREZ,1975-09-21,1
RRAA001245,858,1,58423418,RUBEN LUIS,RUIZ,2006-09-21,1
RRAA001246,858,1,37492677,JULIETA MAR,SILVA,1989-09-01,2
RRAA001247,858,1,55834913,LUCIA INES,SILVA,1999-09-26,2
RRAA001248,858,1,38820939,GONZALO JAVIER,VELAZQUEZ ACOSTA,1994-07-18,1
RRAA001249,862,9,,ANDRES NOELIA,SOSA,1993-04-17,1
RRAA001250,032,9,AR791762,MARTIN,FERNANDZE MARTINEZ,1975-09-01,1
RRAA001251,858,1,38902803,LEONARDO JAVIER,RODRIGUEZ MENDEZ,1996-12-23,1
RRAA001252,858,1,51181052,NICOLAS PAULA,SUAREZ PEREZ,1981-09-11,1
RRAA001253,858,1,32722565,JOAQUIN MAR,TORRES,1977-04-23,1
RRAA001254,858,1,34694615,RUBEN MAR,RUIZ,2003-12-30,1
RRAA001255,858,1,34774875,RUBEN BELEN,ALONSO,1974-05-15,1
RRAA001256,858,1,43196043,RUBEN JAVIER,ACOSTA,1977-09-26,1
RRAA001257,858,1,32837690,LEONARDO PAULA,SILVA,1975-02-16,1
RRAA001258,858,1,41829859,FLORECNIA,GOMEZ TORRES,1992-04-11,2
RRAA001259,858,1,44218573,NICOLAS PAULA,SILVA,2005-07-05,1
RRAA001260,858,1,49140791,LAURA NOELIA,SOSA MARITNEZ,1981-07-21,2
RRAA001261,600,9,PY120896,JOAQUIN CARLOS,ACOSTA DIAZ,1989-07-09,1
RRAA001262,858,1,46319882,LAURA PUALA,CORREA,1984-05-28,2
RRAA001263,858,1,38987953,ANDRES INES,SOSA,1974-04-08,1
RRAA001264,858,1,52406473,MATEO DAMIAN,PEREZ SILVA,2004-01-14,1
RRAA001265,858,1,56064143,JULIETA BELEN,DIAZ,1959-10-06,2
RRAA001266,032,9,,VALENTINA ELENA,ALONSO ACOSTA,1991-11-02,2
RRAA001267,858,1,36225693,NICOLAS NOELIA,SUAREZ,2002-06-09,1
RRAA001268,858,1,54893244,RUBEN DAMIAN,ALONSO,1962-07-30,1
RRAA001269,858,1,55901839,MARIA PAULA,BENITEZ MENDEZ,1957-02-10,2
RRAA001270,858,1,52839497,JULIETA,DIAZ,1977-11-14,2
RRAA001271,076,9,BR453651,NICOLAS CARLOS,GOMEZ,1995-08-15,1
RRAA001272,858,1,54729235,PEDRO DAMIAN,RUIZ ALONSO,1993-12-20,1
RRAA001273,600,9,PY376178,PEDRO DAMIAN,RUIZ,1955-10-05,1
RRAA001274,858,1,57984943,MARIA BELEN,SILVA,1962-09-20,2
RRAA001275,858,1,55880565,DIEGO INES,SILVA DIAZ,1957-06-19,1
RRAA001276,858,1,40399734,ANDRES CARLOS,SIVLA,1995-02-04,1
RRAA001277,858,1,46307084,MICAELA PAULA,PEREIRA MARTINEZ,1981-08-19,2
RRAA001278,858,1,48674301,JULIETA JAVIER,ACOSTA,1960-11-07,2
RRAA001279,858,1,,MARIA EELNA,SUAREZ,1981-10-18,2
RRAA001280,858,1,41148256,VALENTINA LUIS,FERNANDEZ,1983-10-30,2
RRAA001281,076,9,BR964302,LEONARDO,RAMIREZ,1995-09-26,1
RRAA001282,862,9,VE250984,MATEO MAR,PEREIAR,1958-10-06,1
RRAA001283,858,1,32082030,LEONARDO INES,ALONSO CORREA,1995-11-18,1
RRAA001284,858,1,53224995,JULIETA PAULA,LOPEZ BENITEZ,2003-05-26,2
RRAA001285,076,9,BR758340,NICOLAS BELEN,TORRES,1977-03-01,1
RRAA001286,858,1,59755505,VALENTINA BELEN,DIAZ SOSA,1967-04-01,2
RRAA001287,858,1,37503154,VALENTINA DAMIAN,BENITEZ,1963-01-15,2
RRAA001288,858,1,33635795,LEONARDO LUIS,CORREA SOSA,1988-09-06,1
RRAA001289,858,1,44391745,GONZALO AMR,RODRIGUEZ,1972-04-03,1
RRAA001290,858,1,47992548,PEDRO NOELIA,MARTINEZ RAMIREZ,1977-09-05,1
RRAA001291,858,1,57702482,VALENTINA PAULA,GOMEZ,1973-07-01,2
RRAA001292,076,9,BR480471,CARLA LUIS,CORREA,1955-08-09,2
RRAA001293,858,1,36462268,LUCIA NOELIA,CORREA,1950-09-19,2
RRAA001294,858,1,30288124,LAURA BELEN,MARTINEZ,1956-09-17,2
RRAA001295,858,1,56150657,PAOLA,BENITEZ,1961-09-19,2
RRAA001296,858,1,54473214,PAOLA LUIS,FERNANDEZ,1988-02-17,2
RRAA001297,858,1,51263580,LEONARDO NOELIA,DIAZV ELAZQUEZ,1976-12-12,1
RRAA001298,858,1,40241081,DIEGO JAVIER,VELAZQUEZ,1973-02-06,1
